City,ConstructionTime,ConstructionCost,Rotation,LengthX,LengthY,Wall_num,Window_num,sDA,TotalElec,Light,Cooling,Heating,TerraceCost,WindowCost,ExtCost,IntCost,mesh1,mesh2,mesh3,mesh4,mesh5,mesh6,mesh7,mesh8,mesh9,mesh10,mesh11,mesh12,mesh13,mesh14,mesh15,mesh16,mesh17,mesh18,mesh19,mesh20,mesh21,mesh22,mesh23,mesh24,mesh25,mesh26,mesh27,mesh28,mesh29,mesh30,mesh31,mesh32,mesh33,mesh34,mesh35,mesh36,mesh37,mesh38,mesh39,mesh40,mesh41,mesh42,mesh43,mesh44,mesh45,mesh46,mesh47,mesh48,mesh49,mesh50,mesh51,mesh52,mesh53,mesh54,mesh55,mesh56,mesh57,mesh58,mesh59,mesh60,mesh61,mesh62,mesh63,mesh64
Ils-de-France,5,25303,190,5.18,7.62,12,8,75,12809,1254,1129,10426,0,8000,11535,5768,49,89,92,91,90,70,2,0,82,88,90,89,85,78,43,3,89,88,88,87,74,73,44,5,91,89,87,86,66,62,28,8,91,89,87,85,67,37,16,12,89,88,88,86,64,55,19,7,81,88,89,88,0,59,78,88,52,87,91,90,22,53,78,87
Ils-de-France,6,29789,190,6.4,7.62,14,8,84,16074,1603,1193,13278,0,8000,13458,8331,45,89,91,91,90,75,12,0,85,88,89,87,83,78,56,6,90,88,86,84,69,71,71,62,91,87,84,80,71,70,74,86,88,85,80,75,69,64,71,86,67,78,74,67,72,72,71,68,81,79,46,60,83,77,62,32,88,84,23,33,89,79,18,3
Ils-de-France,7,33109,190,7.62,7.62,13,11,86,18648,1873,1564,15210,0,11000,12496,9613,0,28,79,89,54,67,87,92,33,66,77,81,55,0,0,0,81,79,74,70,45,53,54,40,89,81,67,66,73,75,79,75,90,84,79,75,77,82,86,90,82,83,82,79,81,85,87,91,66,83,86,86,86,88,87,87,13,83,90,90,90,91,88,54
Ils-de-France,8,37672,190,7.62,8.839607,13,13,86,22278,2256,1828,18194,0,13000,12496,12176,67,88,91,91,90,85,88,92,88,88,88,88,87,85,86,86,91,88,85,83,82,80,78,72,86,77,3,75,74,8,77,85,86,78,52,49,43,65,77,86,86,79,66,64,55,71,82,88,43,67,75,78,39,69,80,77,3,41,81,88,16,54,84,87
Ils-de-France,9,40822,190,10.06,7.62,13,13,86,22155,2142,1754,18259,13000,12496,12176,89,83,67,85,86,87,51,4,88,86,77,74,73,80,71,46,91,87,81,0,54,70,76,81,91,88,83,74,54,65,79,88,91,88,84,77,68,71,79,89,91,88,85,56,0,72,77,80,88,88,88,80,0,81,69,27,59,88,91,88,0,86,32,2,
Ils-de-France,11,42706,190,11.28,7.62,16,12,86,23645,2447,1781,19416,12000,15380,12176,11,37,40,40,89,89,60,6,45,64,59,43,78,81,73,53,82,79,71,62,52,65,74,81,90,85,79,71,60,55,75,88,91,87,82,77,67,67,76,88,91,87,85,82,62,70,74,80,88,88,88,87,81,81,71,30,61,90,91,90,90,89,51,2,
Ils-de-France,7,34993,190,8.84,6.4,14,10,86,19027,1850,1390,15786,0,10000,13458,11535,62,90,91,87,87,85,10,0,85,88,89,82,82,81,63,6,90,87,86,7,69,73,70,64,91,87,82,77,56,66,73,86,88,85,80,71,32,56,68,86,81,82,74,0,64,72,69,66,84,81,67,79,78,81,60,18,89,78,55,85,85,87,23,0
Ils-de-France,8,37634,190,8.84,7.62,14,12,83,22124,2368,1665,18091,0,12000,13458,12176,66,90,91,87,86,85,28,0,87,88,88,79,80,79,69,15,91,87,84,26,59,73,77,80,90,86,81,73,46,70,80,89,80,81,77,67,27,61,78,89,76,79,72,0,45,70,77,81,87,84,70,74,73,79,70,34,92,85,67,85,85,87,33,1
Ils-de-France,10,43440,190,8.84,8.84,15,13,69,25627,2486,1821,21320,0,13000,14419,16021,0,25,86,85,0,88,78,88,15,59,72,74,0,81,79,80,85,82,73,63,0,14,71,86,91,87,80,69,0,32,71,84,91,88,83,68,0,4,32,7,91,88,84,0,0,66,80,87,89,88,87,0,0,74,80,68,54,88,91,0,0,82,87,41
Ils-de-France,11,47290,190,10.06,8.84,15,13,73,25525,2490,1881,21154,13000,14419,16021,4,26,3,84,85,87,79,88,37,65,0,0,0,79,78,79,86,82,75,70,56,32,71,86,90,86,80,70,51,30,71,84,91,87,83,68,14,12,32,2,91,88,85,5,56,70,78,87,89,88,87,75,76,77,71,45,65,88,91,86,86,86,38,2,
Ils-de-France,12,49251,190,11.28,8.84,16,14,78,27647,2837,2066,22744,14000,15380,16021,9,30,28,36,88,89,79,87,44,68,61,0,77,79,77,80,86,82,73,63,65,17,67,86,90,86,78,70,53,11,65,84,91,87,82,76,19,0,19,2,91,87,85,81,61,66,75,86,89,88,88,86,79,76,70,47,68,89,91,90,89,88,53,2,
Ils-de-France,9,41172,190,9.91,7.62,13,13,86,22293,2140,1765,18388,13000,12496,12176,63,90,91,87,86,85,26,0,86,88,88,79,79,79,69,28,91,88,85,13,59,73,77,80,91,88,84,76,52,71,80,89,91,88,82,74,51,65,79,89,91,87,81,0,43,70,76,81,88,85,76,75,73,79,70,35,89,82,65,85,85,87,37,1,
Ils-de-France,11,46940,190,9.91,8.84,15,13,73,25678,2663,1834,21182,13000,14419,16021,69,89,91,91,91,86,25,0,89,88,88,88,86,82,57,21,91,87,84,82,80,73,0,86,85,65,0,69,68,63,0,85,84,67,38,14,45,58,0,25,81,73,67,5,30,9,82,88,87,81,79,37,70,68,78,79,47,70,87,12,84,86,79,87,
Ils-de-France,12,52801,190,10.06,10.06,16,13,73,25528,2490,1880,21157,13000,15380,16021,4,26,3,84,85,87,79,88,37,65,0,0,0,79,78,79,86,82,75,70,56,32,71,86,90,86,80,70,51,30,71,84,91,87,83,68,14,12,32,2,91,88,85,5,56,70,78,87,89,88,87,75,75,77,70,45,65,88,91,86,86,86,38,2,
Ils-de-France,14,54763,190,11.28,10.06,17,14,78,27644,2837,2067,22740,14000,16342,16021,9,30,28,36,88,89,79,87,44,68,61,0,77,79,77,80,86,82,73,63,65,17,67,86,90,86,78,70,53,11,65,84,91,87,82,76,19,0,19,2,91,87,85,81,61,66,75,86,89,88,88,86,79,76,70,47,68,89,91,90,89,88,53,2,
Ils-de-France,15,64296,190,12.5,10.06,14,22,81,40929,4172,3113,33645,0,22000,13458,28838,90,91,90,74,75,90,91,90,90,88,86,76,78,86,88,90,91,86,80,67,71,81,86,91,90,83,73,52,61,74,84,90,87,73,6,0,0,5,74,87,86,69,0,1,0,0,72,87,73,76,20,62,5,58,76,72,66,86,16,87,5,79,86,60
Ils-de-France,12,50222,190,11.13,8.84,15,15,77,28538,2951,1957,23630,15000,14419,17303,74,90,91,88,54,88,47,0,89,88,87,0,56,76,55,14,91,87,83,0,1,21,69,86,91,86,81,62,29,26,67,84,87,85,80,70,15,0,49,24,86,85,81,70,46,64,76,87,90,88,86,75,73,77,72,57,89,91,90,68,89,88,55,6,
Ils-de-France,14,56783,190,11.28,10.06,16,15,78,29168,3843,2161,23165,15000,15380,17303,88,76,88,54,88,68,80,89,77,76,77,54,0,74,85,88,86,68,27,25,0,77,86,91,84,66,19,35,70,81,87,91,1,31,0,17,76,82,87,91,87,79,70,0,81,85,87,91,56,75,79,0,85,88,88,88,0,61,89,17,90,91,90,73,
Ils-de-France,16,57783,190,11.28,11.28,16,16,86,30445,3227,2211,25007,16000,15380,17303,0,22,43,88,67,88,80,87,39,64,51,40,73,79,75,73,88,82,72,59,44,1,63,87,91,86,79,67,46,34,54,67,91,87,81,74,66,61,74,87,91,87,84,79,66,65,74,70,90,88,87,85,69,75,76,72,72,89,91,90,88,87,78,87,
Ils-de-France,18,71207,190,12.5,11.43,15,22,81,40938,4172,3111,33655,22000,14419,28838,90,91,90,74,75,90,91,90,90,88,86,76,78,86,88,90,91,86,80,67,70,81,86,91,90,83,72,53,61,75,84,90,87,73,6,0,0,5,74,87,86,69,0,1,0,0,72,87,73,76,20,63,5,58,76,73,65,87,15,87,5,79,86,60,
Ils-de-France,19,72528,190,11.28,13.72,14,23,80,44780,4925,3357,36499,23000,13458,30120,90,90,90,89,86,86,76,70,91,88,85,82,73,71,81,89,90,86,79,70,2,38,78,89,74,74,64,42,0,1,32,3,79,78,70,59,0,23,46,38,90,86,80,73,4,47,78,89,91,88,86,83,74,74,82,89,90,90,91,89,87,87,76,64,
Ils-de-France,15,64296,190,12.5,10.06,14,22,81,40938,4172,3112,33654,0,22000,13458,28838,90,91,90,74,75,90,91,90,90,88,86,76,78,86,88,90,91,86,80,66,71,81,86,91,90,83,72,52,61,74,84,90,87,73,8,0,0,4,75,87,86,69,0,2,0,0,72,87,73,76,20,62,5,58,76,72,66,86,16,87,5,79,86,60
Ils-de-France,17,70507,190,12.5,11.28,15,22,81,41082,4503,3128,33452,22000,14419,28838,90,90,91,90,87,87,73,61,91,88,86,84,75,72,76,86,90,86,81,74,5,0,58,79,76,78,71,61,0,0,5,5,74,76,67,53,0,1,61,87,90,86,80,72,7,0,21,13,91,88,86,83,73,68,76,87,90,90,91,90,87,86,72,65,
Ils-de-France,19,76718,190,12.5,12.35,16,22,81,41062,4503,3131,33428,22000,15380,28838,90,90,91,90,87,87,73,61,91,88,86,84,75,72,76,86,90,86,81,75,5,0,60,78,76,78,70,61,0,0,5,5,74,76,67,52,0,1,61,87,90,86,80,72,8,0,21,13,91,88,86,83,73,68,76,87,90,90,91,90,87,86,72,65,
Ils-de-France,21,80662,190,13.721682,12.35,17,23,72,43434,4912,3337,35185,23000,16342,30120,90,90,91,89,87,86,73,66,91,88,86,82,0,30,65,85,91,86,81,74,11,2,58,66,78,78,70,59,0,0,3,3,76,76,66,51,0,0,1,0,91,86,81,72,20,10,52,65,91,88,85,81,0,0,0,0,90,90,91,89,86,86,76,70,
Ils-de-France,23,71103,190,14.94,12.35,17,24,67,47363,5321,3550,38493,0,24000,16342,30761,90,90,90,0,87,86,66,5,91,88,85,0,72,66,74,86,91,86,80,0,12,24,68,87,78,78,69,0,0,0,9,7,77,76,64,0,0,0,0,0,91,86,80,69,33,27,66,87,91,88,84,0,64,58,75,87,90,90,90,0,87,85,66,13
Ils-de-France,19,72528,190,11.28,13.72,14,23,80,44783,4925,3356,36502,23000,13458,30120,90,90,90,89,86,86,76,69,91,88,85,82,72,71,80,89,90,86,79,70,2,38,78,89,74,74,64,42,0,1,32,3,79,78,70,59,0,23,46,38,90,86,80,73,4,47,78,89,91,88,86,83,74,74,82,89,90,90,91,89,87,87,77,65,
Ils-de-France,21,81439,190,12.5,13.72,15,25,80,44784,4925,3355,36504,25000,14419,30120,90,90,90,89,86,86,76,69,91,88,85,82,73,71,80,89,90,86,79,70,2,38,78,89,74,74,64,42,0,2,32,3,79,78,70,59,0,23,46,38,90,86,80,73,4,47,78,89,91,88,86,83,75,74,82,89,90,90,91,89,87,87,76,63,
Ils-de-France,23,92863,190,13.72,13.72,29,15,47,62669,8769,3014,50886,0,15000,27877,49986,35,82,88,87,4,61,81,15,83,69,69,67,4,12,64,84,85,28,32,15,3,15,57,86,23,1,0,0,0,8,38,44,4,2,6,0,0,0,0,2,55,0,29,20,14,31,0,69,79,59,73,70,53,73,55,80,17,82,88,87,62,88,77,8
Ils-de-France,25,107793,190,14.94,13.72,28,18,48,65425,8140,3062,54223,18000,26916,50627,24,85,89,78,80,89,85,14,83,68,73,62,68,74,73,83,0,0,35,31,24,37,1,0,75,17,6,4,3,5,25,77,29,15,0,0,0,0,26,32,87,59,0,0,5,0,66,88,83,53,59,0,9,62,62,84,69,77,85,1,9,85,12,85,
Ils-de-France,23,85091,190,12.5,14.94,16,26,70,48179,5469,3529,39181,26000,15380,30761,90,90,90,0,87,86,80,73,91,88,84,0,68,73,83,90,90,86,78,0,11,26,67,87,70,72,60,0,0,0,0,0,74,76,68,0,1,10,25,6,90,86,80,70,30,31,63,87,91,88,85,0,71,74,84,90,90,90,90,0,88,86,79,70,
Ils-de-France,25,93543,190,15.2388,13.995202,28,16,47,65362,8193,3106,54063,0,16000,26916,50627,24,85,89,81,82,89,85,15,83,68,74,67,68,75,73,83,0,0,38,33,29,40,2,0,76,19,6,5,4,7,25,78,26,19,0,0,0,0,23,33,87,66,0,0,5,0,65,88,83,70,54,0,10,61,61,84,7,84,85,0,9,85,11,85
Ils-de-France,27,98824,190,14.94,14.94,28,20,48,71146,9800,3630,57715,0,20000,26916,51908,45,84,88,75,77,88,84,23,85,63,64,43,52,64,69,85,84,10,18,2,14,32,46,85,0,0,0,0,0,0,20,14,9,2,2,0,0,2,14,15,84,9,28,11,21,38,47,85,85,66,68,53,61,68,70,85,32,85,88,77,79,88,85,23
Ils-de-France,2,12331,200,3.96,3.96,8,4,95,5173,498,511,4163,0,4000,7690,641,17,68,84,91,91,84,71,43,66,83,87,89,89,87,84,71,84,87,88,88,88,87,87,84,91,89,88,88,88,88,89,91,91,90,88,88,88,88,89,91,88,88,88,88,88,88,87,85,72,85,87,89,89,87,84,74,34,73,85,91,91,85,74,50
Ils-de-France,3,16176,200,3.96,5.18,10,4,89,7177,656,562,5959,0,4000,9613,2563,11,48,58,52,3,69,90,88,41,75,74,66,48,81,87,86,82,84,81,75,78,78,82,81,90,87,85,82,84,82,86,89,91,88,86,85,84,82,86,89,88,87,87,86,84,81,83,82,71,85,88,88,84,77,74,54,18,75,90,90,77,63,54,14
Ils-de-France,3,18817,200,3.96,6.4,10,6,88,8936,811,860,7265,0,6000,9613,3204,87,85,79,4,10,6,88,89,90,87,83,5,27,59,85,86,91,88,85,66,42,57,80,81,91,89,86,84,82,82,85,89,91,88,87,85,84,85,86,89,87,88,87,86,85,87,86,85,75,86,89,86,86,88,86,73,21,82,91,81,79,91,81,37
Ils-de-France,4,20817,200,3.96,7.62,10,8,91,10500,959,1117,8424,0,8000,9613,3204,25,78,87,90,91,91,90,87,83,87,88,88,88,88,87,84,91,90,89,88,86,85,83,81,91,91,89,88,86,83,80,74,91,91,89,87,85,79,70,39,91,90,88,87,85,32,43,18,83,86,87,87,85,78,83,81,32,74,85,89,89,82,87,89
Ils-de-France,3,16253,200,5.18,3.96,8,6,97,7546,655,804,6086,0,6000,7690,2563,30,79,91,92,91,89,68,6,75,86,90,91,90,89,84,65,85,88,89,89,89,87,86,83,91,89,88,88,87,87,88,90,91,88,88,88,85,86,87,91,86,87,88,87,83,76,83,87,75,85,88,88,76,81,85,90,54,78,90,90,78,81,84,86
Ils-de-France,3,18137,200,5.18,5.18,11,5,88,8594,864,723,7007,0,5000,10574,2563,11,29,39,49,53,31,89,88,38,55,60,64,60,56,85,83,50,72,75,74,70,64,79,77,79,84,83,82,80,75,64,54,90,87,86,85,85,86,87,90,90,88,87,87,87,87,88,89,82,87,88,89,89,88,85,75,19,77,90,91,91,89,74,21
Ils-de-France,4,23303,200,5.18,6.4,12,6,81,11140,1090,900,9151,0,6000,11535,5768,34,82,90,91,91,88,64,13,82,87,88,88,88,86,78,54,91,88,86,85,84,82,73,55,88,83,76,67,54,76,0,0,88,84,78,73,74,77,10,0,49,73,73,72,75,82,70,29,4,54,67,78,83,83,84,88,4,9,44,75,89,88,85,89
Ils-de-France,5,25264,200,5.18,7.62,13,7,86,12670,1257,1047,10365,0,7000,12496,5768,29,64,60,50,0,2,83,89,73,79,74,64,0,53,81,85,88,85,81,75,65,79,79,87,91,87,83,79,65,74,80,88,91,88,85,82,71,69,76,77,90,88,87,86,78,75,68,42,83,87,89,88,84,78,56,6,36,86,91,91,90,71,8,4
Ils-de-France,4,23342,200,5.18,6.4,11,7,75,11335,1080,995,9260,0,7000,10574,5768,1,6,18,19,30,6,89,87,2,28,45,46,37,19,83,80,40,71,71,67,56,28,80,73,88,85,78,78,77,62,86,88,89,84,77,83,83,75,83,89,91,88,87,86,86,86,88,91,86,87,88,89,89,88,86,82,36,80,89,91,91,89,78,41
Ils-de-France,5,28827,200,6.4,6.4,13,8,78,14187,1343,1046,11799,0,8000,12496,8331,41,87,91,91,86,49,3,0,84,87,88,87,73,63,36,4,91,88,86,84,59,63,66,50,91,88,85,81,70,69,76,87,88,86,82,80,74,78,85,90,67,77,75,64,36,78,86,90,80,79,49,2,38,70,80,79,87,87,21,0,3,50,59,15
Ils-de-France,6,30789,200,6.401682,7.619607,14,9,88,16121,1573,1205,13342,0,9000,13458,8331,55,87,91,91,88,63,82,89,86,88,88,87,85,76,80,84,91,88,86,84,80,71,51,27,91,87,84,80,73,63,53,19,90,82,66,69,72,73,83,89,75,77,70,67,66,75,79,79,12,61,70,73,71,72,62,6,4,22,66,86,86,64,23,0
Ils-de-France,7,35031,200,8.839607,6.4,13,11,80,19081,1798,1447,15836,0,11000,12496,11535,89,82,68,85,86,87,33,8,87,86,76,77,79,82,69,24,90,87,81,53,53,73,74,69,91,87,83,0,0,70,79,87,91,88,85,71,48,63,77,87,91,88,86,80,74,71,51,26,87,88,89,28,0,81,59,14,57,89,91,87,0,85,8,0
Ils-de-France,8,37831,200,10.06,6.4,13,11,80,19080,1798,1447,15835,11000,12496,11535,89,82,68,85,86,87,36,8,87,86,77,77,79,82,67,28,90,87,81,53,53,73,74,69,91,87,83,0,0,70,79,87,91,88,85,70,48,63,77,87,91,88,86,80,73,71,52,25,87,88,89,28,0,81,59,14,57,89,91,87,0,86,9,0,
Ils-de-France,5,25303,200,5.18,7.62,12,8,75,12818,1254,1118,10446,0,8000,11535,5768,49,89,91,91,90,69,0,1,82,88,90,89,84,78,40,4,89,88,88,87,76,72,34,7,91,89,87,86,67,62,27,7,91,89,87,85,67,36,21,21,89,88,88,86,63,58,22,3,82,88,89,88,0,59,76,88,52,87,91,90,23,55,78,86
Ils-de-France,6,29789,200,6.4,7.62,14,8,84,16089,1605,1183,13300,0,8000,13458,8331,45,88,91,91,90,74,8,0,85,88,89,87,83,78,60,9,91,88,86,84,68,71,67,65,91,87,85,81,70,69,72,86,88,85,81,75,67,63,71,86,68,77,73,67,72,74,72,64,81,78,47,60,83,79,63,23,88,83,29,23,89,80,19,7
Ils-de-France,7,33109,200,7.62,7.62,13,11,86,18622,1875,1566,15181,0,11000,12496,9613,0,21,80,89,48,69,87,92,34,69,77,80,55,0,0,0,80,80,74,71,50,58,55,36,89,80,69,66,72,76,79,75,90,84,79,76,76,82,86,90,82,83,82,79,81,85,88,91,65,83,86,85,86,88,88,87,19,84,90,90,90,91,88,59
Ils-de-France,8,37672,200,7.62,8.839607,13,13,88,22258,2253,1834,18171,0,13000,12496,12176,66,88,91,91,90,85,88,92,88,88,88,88,87,85,86,86,91,88,85,84,82,80,78,71,86,76,5,77,74,7,76,85,86,78,56,50,38,63,77,86,86,78,68,65,54,66,82,88,36,69,75,77,40,68,80,77,4,38,81,88,13,52,84,87
Ils-de-France,9,40822,200,10.06,7.62,13,13,81,22153,2141,1723,18289,13000,12496,12176,89,83,69,85,85,87,49,8,88,86,78,74,73,80,70,40,91,87,81,0,49,70,76,81,91,88,83,75,49,65,78,88,91,88,84,77,67,70,79,89,91,88,85,58,0,71,76,80,88,88,88,80,0,81,69,27,60,88,91,88,0,86,37,4,
Ils-de-France,11,42706,200,11.28,7.62,16,12,83,23619,2449,1755,19416,12000,15380,12176,9,34,41,36,89,89,58,11,40,66,59,43,77,80,72,51,81,80,71,62,46,68,75,81,90,85,78,71,57,58,75,88,91,87,82,77,66,66,76,88,91,87,85,82,64,70,75,81,88,88,88,87,82,81,71,33,65,90,91,90,90,89,46,5,
Ils-de-France,7,34993,200,8.84,6.4,14,10,86,18981,1852,1382,15748,0,10000,13458,11535,61,90,91,87,87,85,13,0,85,88,88,82,81,81,64,10,90,88,86,11,68,72,70,65,91,87,83,77,54,68,72,86,88,85,80,70,31,55,67,86,81,82,74,0,60,72,70,69,83,81,66,79,77,81,65,23,89,78,57,85,86,87,19,0
Ils-de-France,8,37634,200,8.84,7.62,14,12,83,22094,2369,1663,18061,0,12000,13458,12176,66,90,91,87,86,86,31,3,87,88,88,80,79,80,68,21,91,87,84,20,61,72,76,80,90,86,81,74,47,68,79,89,80,82,77,68,19,63,78,89,75,80,72,0,45,71,77,81,87,84,72,75,73,80,68,34,92,85,68,85,85,87,38,0
Ils-de-France,10,43440,200,8.84,8.84,15,13,69,25587,2486,1829,21273,0,13000,14419,16021,3,28,86,85,0,88,78,88,18,55,73,73,0,81,78,80,85,82,74,63,0,11,71,86,91,87,80,69,0,34,70,84,91,88,83,68,0,2,31,7,91,88,85,0,0,65,79,87,89,88,87,0,0,74,81,64,57,88,91,0,0,81,87,42
Ils-de-France,11,47290,200,10.06,8.84,15,13,72,25518,2491,1863,21164,13000,14419,16021,1,20,9,84,85,87,80,88,36,66,0,0,0,79,78,79,86,82,74,68,54,29,73,87,90,86,80,71,48,40,69,83,91,87,83,69,12,5,29,2,91,88,85,0,58,71,79,87,89,88,87,75,76,78,71,44,62,88,91,86,87,85,42,5,
Ils-de-France,12,49251,200,11.28,8.84,16,14,77,27627,2839,2043,22745,14000,15380,16021,5,27,27,38,88,89,79,87,47,66,59,0,78,79,78,79,86,81,72,63,65,20,67,86,90,86,78,69,49,13,63,84,91,87,82,76,27,0,24,3,91,87,85,81,60,65,75,86,89,88,88,86,79,77,72,45,68,89,91,90,89,88,54,5,
Ils-de-France,9,41172,200,9.91,7.62,13,13,86,22258,2141,1774,18343,13000,12496,12176,66,90,91,87,86,86,28,3,86,88,88,80,79,80,69,21,91,88,85,17,60,71,77,80,91,88,84,76,55,68,79,89,91,87,82,74,51,68,79,89,91,87,80,0,45,71,77,81,88,86,76,74,72,80,71,35,89,82,64,85,85,87,37,0,
Ils-de-France,11,46940,200,9.91,8.84,15,13,77,25640,2666,1842,21131,13000,14419,16021,68,89,91,91,91,86,26,0,89,88,88,88,86,82,62,33,91,87,85,83,80,74,0,86,85,66,0,68,69,63,0,85,84,70,43,13,51,61,0,18,82,74,65,2,30,12,81,87,87,81,80,33,69,71,79,79,52,69,87,6,84,86,80,87,
Ils-de-France,12,52801,200,10.06,10.06,16,13,72,25521,2491,1863,21168,13000,15380,16021,1,20,9,84,85,87,80,88,36,66,0,0,0,79,78,79,86,82,74,68,54,29,72,87,90,86,80,71,48,40,69,83,91,87,83,69,12,5,30,3,91,88,85,0,58,71,79,87,89,88,87,75,76,78,71,44,62,88,91,86,87,85,42,5,
Ils-de-France,14,54763,200,11.28,10.06,17,14,77,27624,2839,2044,22741,14000,16342,16021,5,27,27,38,88,89,79,87,47,67,59,0,78,79,78,79,86,81,72,63,65,20,67,86,90,86,78,69,49,13,63,84,91,87,82,76,27,0,24,3,91,87,85,81,60,65,75,86,89,88,88,86,79,77,72,45,68,89,91,90,89,88,54,5,
Ils-de-France,15,64296,200,12.5,10.06,14,22,81,40885,4168,3093,33624,0,22000,13458,28838,90,91,90,75,75,91,91,90,90,88,86,76,78,86,88,90,91,86,80,68,70,81,86,91,90,83,72,53,60,75,83,90,87,74,5,0,0,5,75,87,87,71,0,1,0,1,70,87,74,76,14,61,3,54,75,74,64,87,23,87,5,79,86,58
Ils-de-France,12,50222,200,11.13,8.84,15,15,78,28502,2956,1964,23583,15000,14419,17303,74,91,91,88,59,88,50,0,89,88,87,0,56,77,56,15,91,87,83,0,1,19,68,86,91,86,81,63,38,23,66,84,87,85,80,70,23,0,47,24,86,85,81,72,41,63,76,87,90,88,86,75,74,77,72,56,89,91,90,68,89,88,57,0,
Ils-de-France,14,56783,200,11.28,10.06,16,15,78,29128,3862,2178,23088,15000,15380,17303,88,77,88,56,88,69,80,89,76,75,77,56,0,74,85,88,86,69,23,31,0,78,86,91,84,67,18,34,70,81,87,91,0,26,0,26,76,82,87,91,87,78,71,0,81,85,87,91,50,74,80,0,85,88,88,88,0,62,89,14,90,91,90,72,
Ils-de-France,16,57783,200,11.28,11.28,16,16,86,30392,3228,2225,24939,16000,15380,17303,0,28,41,88,66,88,80,87,40,65,54,40,72,78,76,71,88,83,72,61,40,1,66,87,91,86,79,68,46,32,52,66,91,87,82,75,67,62,74,87,91,87,84,80,68,68,73,69,90,88,87,85,70,74,75,73,72,89,91,90,88,87,78,87,
Ils-de-France,18,71207,200,12.5,11.43,15,22,81,40894,4168,3092,33635,22000,14419,28838,90,91,90,75,75,91,91,90,90,88,86,76,78,86,88,90,91,86,80,68,70,81,86,91,90,83,72,53,60,75,83,90,87,74,5,0,0,5,75,87,87,71,0,1,0,1,71,87,74,76,14,60,3,52,75,73,64,87,15,87,5,79,86,59,
Ils-de-France,19,72528,200,11.28,13.72,14,23,80,44826,4956,3332,36539,23000,13458,30120,90,90,90,89,86,86,77,69,91,88,85,82,71,73,80,89,90,86,79,69,0,39,78,89,73,74,63,42,0,8,31,2,78,78,70,59,0,26,47,38,90,86,81,73,5,47,78,89,91,88,86,83,74,75,82,89,90,90,91,90,87,86,77,66,
Ils-de-France,15,64296,200,12.5,10.06,14,22,81,40893,4168,3093,33632,0,22000,13458,28838,90,91,90,74,76,91,91,90,90,88,86,76,77,86,88,90,91,86,80,68,70,81,86,91,90,83,73,54,59,74,84,90,87,74,5,0,0,5,75,87,87,71,0,1,0,1,70,87,74,76,14,61,3,54,75,74,64,87,24,87,5,79,86,58
Ils-de-France,17,70507,200,12.5,11.28,15,22,81,41047,4519,3110,33418,22000,14419,28838,90,90,91,90,87,87,73,57,91,88,86,84,75,71,75,86,91,86,81,75,5,1,55,79,75,78,70,61,0,0,3,5,73,76,67,53,0,1,61,87,90,86,80,73,6,0,21,19,91,88,86,83,73,71,76,87,90,90,91,90,87,87,73,66,
Ils-de-France,19,76718,200,12.5,12.35,16,22,81,41026,4519,3113,33393,22000,15380,28838,90,90,91,90,87,87,73,57,91,88,86,84,75,71,75,86,91,86,81,75,5,1,55,79,75,78,70,61,0,0,3,5,73,76,67,53,0,1,61,87,90,86,80,73,6,0,21,16,91,88,86,83,73,71,76,87,90,90,91,90,87,87,74,66,
Ils-de-France,21,80662,200,13.721682,12.35,17,23,72,43381,4921,3313,35148,23000,16342,30120,90,90,90,89,87,86,74,67,91,88,86,83,0,12,65,85,91,86,81,73,11,1,56,68,77,77,69,58,0,0,2,4,75,76,67,53,0,0,0,0,91,86,80,72,22,6,53,64,91,88,86,82,0,0,0,0,90,90,91,89,86,86,74,71,
Ils-de-France,23,71103,200,14.94,12.35,17,24,67,47294,5333,3518,38443,0,24000,16342,30761,90,90,90,0,87,85,63,6,91,88,85,0,71,67,74,86,91,86,80,0,8,23,68,87,78,78,68,0,0,0,5,5,76,76,65,0,0,0,1,0,91,86,80,69,35,26,66,87,91,88,85,0,66,60,74,86,90,90,90,0,87,84,66,10
Ils-de-France,19,72528,200,11.28,13.72,14,23,80,44827,4956,3331,36540,23000,13458,30120,90,90,90,89,86,86,77,69,91,88,85,82,72,73,81,89,90,86,79,69,0,39,78,89,73,74,64,42,0,8,31,2,78,78,70,59,0,27,47,38,90,86,81,73,5,44,78,89,91,88,86,83,74,75,82,89,90,90,91,89,87,86,77,65,
Ils-de-France,21,81439,200,12.5,13.72,15,25,80,44828,4956,3329,36543,25000,14419,30120,90,90,90,89,86,86,77,69,91,88,85,82,71,72,80,89,90,86,79,69,0,39,78,89,73,74,63,38,0,7,32,2,78,78,70,59,0,25,48,37,90,86,81,73,5,45,78,89,91,88,86,83,74,75,82,89,90,90,91,90,87,87,77,66,
Ils-de-France,23,92863,200,13.72,13.72,29,15,45,62657,8713,2994,50950,0,15000,27877,49986,21,82,88,87,3,65,79,14,83,66,69,67,4,15,65,84,85,23,38,21,2,16,57,86,24,1,1,0,0,7,40,43,2,1,9,0,0,0,0,4,56,0,27,19,17,25,0,70,78,61,73,69,49,71,58,81,19,83,88,87,60,88,79,9
